Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light
Optode1-730nm	Optode1-Ambient	Optode1-850nm	Optode2-730nm	Optode2-Ambient	Optode2-850nm	Optode3-730nm	Optode3-Ambient	Optode3-850nm	Optode4-730nm	Optode4-Ambient	Optode4-850nm	Optode5-730nm	Optode5-Ambient	Optode5-850nm	Optode6-730nm	Optode6-Ambient	Optode6-850nm	Optode7-730nm	Optode7-Ambient	Optode7-850nm	Optode8-730nm	Optode8-Ambient	Optode8-850nm	Optode9-730nm	Optode9-Ambient	Optode9-850nm	Optode10-730nm	Optode10-Ambient	Optode10-850nm	Optode11-730nm	Optode11-Ambient	Optode11-850nm	Optode12-730nm	Optode12-Ambient	Optode12-850nm	Optode13-730nm	Optode13-Ambient	Optode13-850nm	Optode14-730nm	Optode14-Ambient	Optode14-850nm	Optode15-730nm	Optode15-Ambient	Optode15-850nm	Optode16-730nm	Optode16-Ambient	Optode16-850nm
292.542026075607	141.074233951621	600.487296561757	1425.60878738253	233.0439889528	2059.01118479715	668.010268898368	141.004650252251	1302.61456067299	996.426017293961	163.660312069993	1439.95097527656	1066.24934462667	130.570267370846	2413.71606553779	1048.47789425131	152.484995907215	1598.56536097184	617.499261022616	128.553867315988	1130.94976534391	1131.17208883708	172.631620737925	1592.65581784986	864.853205777088	141.779659905021	1550.76198279088	1472.33017975098	187.614243231409	2144.82360418556	1296.1279919718	139.642672705616	2357.88068699088	786.242277924506	151.844684034866	1126.34059792311	622.579557268739	128.574582307538	1419.24913946398	950.271521974027	140.517723359125	1903.4731757344	347.294074575599	127.163921334492	915.129961909879	676.370118562841	184.726401564874	1154.00093977844
292.490250656727	141.093031401587	600.341413223771	1423.56976390285	232.600156125537	2055.26082431001	667.773134296986	141.001327222897	1301.75779730337	995.271483869564	163.57204502648	1437.79999792687	1065.7820635754	130.577130859879	2411.76250255721	1047.51156790432	152.387667499386	1595.54432086954	617.085336401319	128.56073080502	1130.79819924698	1129.91369508759	172.476999907935	1590.33736677014	863.969046731223	141.779919725055	1550.2432488726	1470.54028049932	187.476999907935	2141.53189068623	1295.93566496489	139.642305175498	2359.23300396766	785.831022138649	151.815622472906	1125.69062177311	621.817037371967	128.488593142711	1416.44215087057	949.228820902237	140.423042863408	1898.72135220992	346.929766795477	127.137938458618	913.479216612613	675.3888129818	184.513073106874	1151.445642785
292.400057859258	141.118809488912	599.943897759113	1420.83938636229	231.943245708908	2050.01414557733	667.439548297398	141	1300.39077839514	993.959945108863	163.475498961751	1435.15995261305	1065.19432934936	130.56713252046	2408.83392287702	1046.39265151182	152.276136516073	1591.92870133439	616.538052599319	128.542026075607	1130.21625130216	1128.55162416585	172.297383264146	1587.54161016005	862.887127317309	141.784758552182	1549.48748017213	1468.71058107001	187.313433547765	2137.96711213947	1295.34465068845	139.62442744593	2359.27593797424	785.114422869946	151.779310133782	1124.331050946	620.999919731512	128.410481687538	1412.81377866113	947.831957334913	140.320895287215	1892.685379854	346.452857929406	127.117932698753	911.039735614778	674.093894497914	184.274461559764	1147.85699960937
292.262269586414	141.149426403365	599.24341895747	1417.42484264042	231.075515042642	2043.21367301977	666.999895548855	141	1298.42270073713	992.549864164852	163.3736357399	1431.99333259331	1064.4448119017	130.541069303798	2404.77453437999	1045.05072442079	152.151302607811	1587.51424135045	615.856267803338	128.500345852608	1129.07295385345	1127.08981348533	172.101082211157	1584.1891427946	861.710195488417	141.79439844251	1548.37974771398	1467.01026752241	187.127925663518	2134.14169662042	1294.43555383265	139.590202372788	2357.66417142137	784.134954393431	151.732529225795	1122.16871595818	620.143484231367	128.348917676585	1408.35896059011	946.113944316446	140.224463328309	1885.56149474177	345.889607773778	127.106530629557	907.92544781344	672.52784516387	184.014818840187	1143.3654310296
292.079125540579	141.182962390819	598.223058715903	1413.46363423487	230.037721202391	2035.03014836762	666.467750887872	141	1295.83721979138	991.135846043081	163.268422033417	1428.33850622953	1063.52402043941	130.50157729604	2399.58287114243	1043.46137279734	152.015783222676	1582.22760899967	615.064233070223	128.440420369924	1127.31205844129	1125.55659632303	171.898917788843	1580.28044404965	860.550575952198	141.807306330706	1546.86387902894	1465.60069943516	186.927093271276	2130.13122783107	1293.31133402797	139.541590494459	2354.2311483564	782.962214414234	151.673127237637	1119.20682406374	619.272596293999	128.306953237188	1403.20268068252	944.151812984327	140.143386877018	1877.69671673854	345.278420372836	127.103207600203	904.348766363728	670.772115859256	183.740261638901	1138.22528927474
291.861263375233	141.215777756107	596.90990849686	1409.20098983887	228.905770203058	2025.87014865848	665.877224072172	141	1292.71195410349	989.83191369591	163.161832052435	1424.32480980499	1062.465722451	130.452170172532	2393.42212088411	1041.66403635146	151.87381134399	1576.15757873068	614.215357404734	128.369766498344	1124.96175055726	1124.01150185409	171.702616735854	1575.90914195721	859.515878085996	141.821599948054	1544.94709515778	1464.61002224233	186.719190514	2126.06223407967	1292.08392648186	139.482362450784	2349.00691745094	781.686457868739	151.600910081835	1115.55063920281	618.421729039994	128.284508479038	1397.57811036492	942.060521759503	140.082229950902	1869.53834297424	344.665059746186	127.106182896144	900.585441625619	668.936712088405	183.459474870577	1132.77258766712
291.624603759921	141.244642811461	595.368521181855	1404.94811356525	227.773537490636	2016.31523721045	665.277491501034	141	1289.20570532272	988.751870605336	163.054057375759	1420.15276120231	1061.34870074459	130.396964529119	2386.60278618606	1039.76569166379	151.730792218287	1569.55166304402	613.387129031785	128.295882317962	1122.13640971494	1122.54761339109	171.523000092065	1571.25913376491	858.690203656038	141.8330878928	1542.69756625577	1464.11401713268	186.513676869888	2122.09698181513	1290.85843354743	139.41566369631	2342.22267347994	780.406818624092	151.518073130364	1111.39124475824	617.628011750522	128.2774484834	1391.78363186668	939.972674780895	140.040179276815	1861.55471950614	344.093291429156	127.112832013765	896.919430772282	667.141470653594	183.181984939161	1127.36025456471
291.387152898319	141.26721678243	593.694491786253	1401.02116783532	226.733816345878	2007.04834801134	664.720784620099	141	1285.54229253488	987.986358050554	162.947269847138	1416.07257287673	1060.28683034272	130.338889763857	2379.53495820195	1037.92214580966	151.591523767425	1562.76045697488	612.671106227875	128.224992385057	1119.01608504508	1121.28425501656	171.368379262075	1566.57957844696	858.119335666681	141.840039344837	1540.22281947235	1464.12390443855	186.319795929681	2118.39911403774	1289.71612437127	139.346616664367	2334.26955151874	779.215330123754	151.429020338555	1106.97194111753	616.921389905076	128.281051059921	1386.12258774437	938.014670164947	140.011749802608	1854.1556710466	343.598829576096	127.118547631051	893.593513165561	665.491249213453	182.917069306891	1122.29681003337
291.16311367236	141.282113991221	591.993975091588	1397.69369694486	225.859189917497	1998.73945886336	664.250460674445	141	1281.96697059576	987.584084629848	162.842818199815	1412.33823449846	1059.40697097047	130.279747595733	2372.66614413493	1036.30405644591	151.461732534895	1556.1762475432	612.155833105913	128.16128787806	1115.82007813179	1120.34814681129	171.243517828962	1562.15129938827	857.809313795895	141.840039344837	1537.65075147462	1464.59576061121	186.143386877018	2115.11410316321	1288.71926297807	139.278443090512	2325.65922555089	778.192659505664	151.339600016629	1102.55783241501	616.319188845276	128.290022077123	1380.84287484739	936.284406921377	139.988250197392	1847.61675899347	343.201502527618	127.11978694057	890.761221190056	664.058149364623	182.671123031242	1117.78665272024
