Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light
Optode1-730nm	Optode1-Ambient	Optode1-850nm	Optode2-730nm	Optode2-Ambient	Optode2-850nm	Optode3-730nm	Optode3-Ambient	Optode3-850nm	Optode4-730nm	Optode4-Ambient	Optode4-850nm	Optode5-730nm	Optode5-Ambient	Optode5-850nm	Optode6-730nm	Optode6-Ambient	Optode6-850nm	Optode7-730nm	Optode7-Ambient	Optode7-850nm	Optode8-730nm	Optode8-Ambient	Optode8-850nm	Optode9-730nm	Optode9-Ambient	Optode9-850nm	Optode10-730nm	Optode10-Ambient	Optode10-850nm	Optode11-730nm	Optode11-Ambient	Optode11-850nm	Optode12-730nm	Optode12-Ambient	Optode12-850nm	Optode13-730nm	Optode13-Ambient	Optode13-850nm	Optode14-730nm	Optode14-Ambient	Optode14-850nm	Optode15-730nm	Optode15-Ambient	Optode15-850nm	Optode16-730nm	Optode16-Ambient	Optode16-850nm
355.492913878838	139.515006862132	784.87416494687	1654.34888671759	175.765369983638	2498.25493595743	1044.16256960606	138	2177.50520179628	1791.26359997973	147.004650252251	2595.68530777206	1628.0133885648	127	3548.82675230837	1502.7004448694	136	2189.36547793871	792.960170586062	125	1634.53526942718	1351.72581654717	144.881540282327	1955.51967136131	1221.12936071338	138.490164846818	2395.3661825599	1832.98062062361	159.192781582672	2659.14897042419	1407.92822960524	137.297383264146	2620.28408413505	1410.74514792051	138	2011.58099594914	890.585636630032	126	2217.26522001415	1520.77791711083	126.509822735328	2815.08409006195	309.185243147969	126	865.423877825809	2488.54382875541	134.089329501259	4102.24301573157
355.429738428589	139.51141920557	784.152424548124	1654.09942344962	175.751837718222	2496.72341033641	1043.76533636345	138	2175.2391783377	1791.15347800322	147.001327222897	2593.64013462981	1627.52045348645	127	3546.79271806119	1502.8475714484	136	2188.58787820495	792.830613257006	125	1633.31842260917	1351.64057140469	144.886102621199	1953.97424707804	1221.11533002079	138.512528932499	2393.04225227456	1833.87321774075	159.206840867009	2658.44133845998	1408.04135467167	137.29351402259	2618.10862031291	1411.55105354226	138	2011.12485571431	891.119362182883	126	2216.48579453506	1521.56430606723	126.562923477221	2815.14173496343	309.432981189455	126	865.938745934972	2490.12631741518	134.13163707441	4102.65435679983
355.438784941316	139.509036987033	783.68731052491	1654.32363862122	175.761334663686	2496.44350060574	1043.77380953247	138	2174.14989790472	1791.64743168658	147	2593.22871421831	1627.47017812135	127	3547.25320032671	1503.13268673563	136	2189.0265658432	792.866607866146	125	1633.22020040021	1351.58030490687	144.898917788843	1953.39924323036	1221.1934059843	138.522396329051	2391.7704977655	1835.09100904431	159.217634035751	2659.06134813186	1408.38024154805	137.273080547663	2616.97232444205	1412.79220695092	138	2011.94164604208	891.79496861825	126	2217.17340735425	1522.66862152464	126.607431731358	2817.26805415892	309.710095157186	126	866.849102810773	2491.99285893686	134.191588749539	4103.6765741267
355.507308616675	139.50858342581	783.475981293755	1654.88946595817	175.78554946679	2497.28982869573	1044.12780432115	138	2174.1850141535	1792.58064959678	147	2594.26044212696	1627.74115791086	127	3549.85475548058	1503.45123271322	136	2190.48991598007	793.027792486618	125	1634.15006451987	1351.47985338003	144.917596325812	1953.67745980604	1221.35689830283	138.520343746387	2391.57342334914	1836.4995220481	159.219629842208	2660.79513485285	1408.9010492021	137.238758811913	2616.84454289817	1414.344414344	137.998672777103	2013.84236336434	892.523926147534	126	2219.02992805193	1523.91478111505	126.638287785995	2820.9609754315	309.992641650694	126	868.014333971515	2493.88125225899	134.262370089217	4105.16808888129
355.621118082098	139.509009462183	783.502471567947	1655.64528184415	175.817037609181	2499.07856911378	1044.74442101951	138	2175.24157355783	1793.78487077714	147	2596.52794413544	1628.22095829146	127	3554.20179850103	1503.73595224012	136	2192.82724875933	793.275346263851	125	1635.97167892846	1351.30113129591	144.938843073884	1954.687160522	1221.58496521273	138.509729259729	2392.42316237445	1837.9857482876	159.213940417367	2663.48176706712	1409.55796159355	137.195235687953	2617.70953224168	1416.09712337439	137.995349747749	2016.66856620702	893.243013893028	126.001327222897	2221.73647595187	1525.17204802609	126.655749731121	2825.70328990121	310.260532578906	126	869.29377665274	2495.60334584823	134.338889763857	4106.92483237723
355.767312138834	139.509695267231	783.741736088369	1656.45750644086	175.850573596635	2501.59097502607	1045.53326258163	138	2177.17852644503	1795.11918110649	147	2599.82879868006	1628.82867181521	127	3559.87665513549	1503.96617604732	136	2195.92432401852	793.576205512471	125	1638.50487369475	1351.04200743706	144.95927654881	1956.30827532913	1221.84627280611	138.493152560613	2394.22423501222	1839.4722209022	159.20481100202	2666.99987419118	1410.30833127811	137.148210852555	2619.53800953306	1417.96229931079	137.988250197392	2020.2819246907	893.917263914836	126.004650252251	2224.997603534	1526.36480912711	126.663657817023	2831.03179090969	310.500766712037	126	870.56628541261	2497.07442288079	134.415669258532	4108.71890650477
355.936650826464	139.510183024537	784.158965276054	1657.24428414406	175.882517733985	2504.5839097231	1046.41845513801	138	2179.82432802555	1796.49726503152	147	2603.96201211985	1629.52229817923	127	3566.43879478331	1504.16532740079	136	2199.66649774522	793.906002221573	125	1641.52223684695	1350.72913057463	144.976220778044	1958.40906773442	1222.10493234775	138.471742655115	2396.80798000811	1840.9162058148	159.198929168395	2671.23720436149	1411.11579052941	137.103207600203	2622.25697485765	1419.87188065657	137.976220778044	2024.54100687247	894.537843810095	126.011749802608	2228.5670613967	1527.46513488261	126.667403754264	2836.57456755532	310.708379552751	126	871.747992755598	2498.3076105699	134.488314129395	4110.35477261908
356.1239101739	139.511144396004	784.713629987127	1657.9778429871	175.912946073561	2507.81472741048	1047.34261513691	138	2182.98794382166	1797.88340353146	147	2608.72219039479	1630.2873198815	127	3573.40309270716	1504.37424486825	136	2203.88882035574	794.242123074675	125	1644.75434953188	1350.40362407914	144.988250197392	1960.8245953636	1222.32004670917	138.446397845072	2399.92209010974	1842.2882361422	159.204196069722	2676.02304486257	1411.93811534993	137.065829896043	2625.70224186789	1421.76047527946	137.95927654881	2029.25220402784	895.109860277329	126.023779221956	2232.23822364994	1528.47224866477	126.672860038751	2842.03034211768	310.884259548667	126	872.787532310149	2499.38560277863	134.554579606586	4111.68027013997
356.326872762363	139.515442177241	785.358495028479	1658.6779849242	175.943493326135	2511.04079511068	1048.26988423136	138	2186.45606153282	1799.27792689337	147	2613.87453115501	1631.12996077504	127.001327222897	3580.24726260958	1504.63776773654	136	2208.3451606862	794.567824842782	125	1647.90372896042	1350.10767468281	144.995349747749	1963.34557905695	1222.45985800433	138.41742419649	2403.2521894909	1843.56555579822	159.224463328309	2681.09582352405	1412.73090771996	137.040179276815	2629.60612952417	1423.55751262816	137.938843073884	2034.14318085772	895.638799761875	126.04072345119	2235.82821874192	1529.38835079061	126.682986372194	2847.14327158682	311.031474698065	126	873.655374757552	2500.41256006688	134.6125062239	4112.61010768403
