Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light
Optode1-730nm	Optode1-Ambient	Optode1-850nm	Optode2-730nm	Optode2-Ambient	Optode2-850nm	Optode3-730nm	Optode3-Ambient	Optode3-850nm	Optode4-730nm	Optode4-Ambient	Optode4-850nm	Optode5-730nm	Optode5-Ambient	Optode5-850nm	Optode6-730nm	Optode6-Ambient	Optode6-850nm	Optode7-730nm	Optode7-Ambient	Optode7-850nm	Optode8-730nm	Optode8-Ambient	Optode8-850nm	Optode9-730nm	Optode9-Ambient	Optode9-850nm	Optode10-730nm	Optode10-Ambient	Optode10-850nm	Optode11-730nm	Optode11-Ambient	Optode11-850nm	Optode12-730nm	Optode12-Ambient	Optode12-850nm	Optode13-730nm	Optode13-Ambient	Optode13-850nm	Optode14-730nm	Optode14-Ambient	Optode14-850nm	Optode15-730nm	Optode15-Ambient	Optode15-850nm	Optode16-730nm	Optode16-Ambient	Optode16-850nm
282.101162479645	140.449958973577	557.153418678664	1378.56078198875	225.671884714022	1950.71134667392	677.625745686265	140.938843073884	1322.90018579326	1028.1179741329	159.058450728946	1448.15248575725	951.857082828304	130	2162.29219462925	875.630130021971	147.821767892706	1252.2611215917	617.059777951843	128	1145.56587758236	993.052359451222	171.061156926116	1367.98991948931	827.168588934569	141	1518.22732873483	1406.29535984991	185.938843073884	2100.90568287343	1253.98872966066	138.997345554206	2364.79445442614	651.505445481399	149.141805662347	952.129473658857	591.104717422414	127.858194337653	1357.07055994111	826.89617492064	137.243517828962	1644.80832568123	313.999416492102	127	785.32305269955	639.992601754495	175.482977383082	1060.91425914166
282.245536353095	140.458409505541	558.293020731935	1379.99996590324	226.099033921344	1953.84758824923	677.990819943903	140.95927654881	1325.43402083206	1029.04379642058	159.102663425828	1451.10726195955	952.78521785841	130	2169.17243427818	876.893758235783	147.90908637678	1257.43177395792	617.716147101386	128	1150.22980701889	994.417042085302	171.184284051494	1373.362966439	827.947928793261	141	1524.13605282732	1408.20446902728	186.101082211157	2108.12000931867	1255.24162679017	138.995349747749	2375.21092418056	652.248860067903	149.176381527814	955.777193162353	592.555719777598	127.893817103856	1363.79517111617	829.965732329099	137.332850237511	1654.39231662801	314.257209786766	127	787.518309032871	641.422738132465	175.631970509165	1065.79394945117
282.423558713043	140.477476202851	559.454207031095	1381.62596020806	226.39417383891	1956.99984085661	678.458513785115	140.976220778044	1327.94991312862	1030.27553626423	159.16463362509	1454.3045815917	953.652312971052	130	2175.75194261034	877.999619015969	147.984904450362	1262.27815800802	618.370834167245	128	1154.85762079802	995.79511077795	171.309145484607	1378.56383259689	828.795241190546	141	1530.26300646631	1410.00528444613	186.257457979105	2115.24773529584	1256.50407731998	138.988250197392	2386.11160426418	652.948772452042	149.205513644112	959.611415970806	594.201962677534	127.927093271276	1371.46799975681	833.275043129545	137.44209736406	1665.32498902131	314.54221116055	127	790.055203561765	642.913828376317	175.765167743241	1071.16841180615
282.625054192658	140.50605612887	560.594745483917	1383.36237689892	226.568317516331	1960.03909318808	679.00071914623	140.988250197392	1330.33960118953	1031.73873727986	159.244469088175	1457.58043307644	954.428253668667	130	2181.70042465022	878.920068665813	148.046874649624	1266.55528289058	619.007102457647	128	1159.2607882362	997.146427397486	171.434792666016	1383.35806693275	829.658039554086	141	1536.29397866058	1411.59889577972	186.402498757427	2121.89675303453	1257.63999908351	138.974893555147	2396.76287825294	653.541734811205	149.226729392565	963.322480299073	595.956663827239	127.954626296559	1379.63955593957	836.674226412969	137.559229858837	1676.89885484304	314.836962696578	127	792.769566052175	644.408377767599	175.886962838548	1076.73855640886
282.834173541776	140.54097556216	561.673953425279	1385.11984448574	226.653084540775	1962.8790877028	679.570999724188	140.995349747749	1332.51222180476	1033.3200689072	159.339687930007	1460.76291550423	955.096678902677	130	2186.8306369983	879.652719459537	148.096431958906	1270.13991237231	619.614798480601	128	1163.31236591054	998.438477104103	171.55790263594	1387.61634721621	830.48982828269	141	1541.96642395192	1412.92464539696	186.532289989958	2127.81421198789	1258.55587015374	138.954626296559	2406.5321152839	653.988189007312	149.238758811913	966.647491423087	597.73075203837	127.974893555147	1387.78262102293	840.007350504534	137.673127237637	1688.2788954641	315.127925663518	127	795.477127342356	645.853241342203	176.000422202465	1082.1652979057
283.032994650796	140.578358828542	562.652001561875	1386.80202804595	226.688286956505	1965.46057699494	680.11420973947	140.998672777103	1334.38678498658	1034.88575598695	159.445332480036	1463.678449081	955.65571232055	130	2191.10402228608	880.214099210154	148.13634937786	1273.0254452681	620.192510435443	128	1166.958023529	999.647011492778	171.673127237637	1391.31367605421	831.26043034779	141	1547.09271683742	1413.96831210284	186.642584792237	2132.8942529547	1259.21540742295	138.927093271276	2414.95563643309	654.275564249321	149.241586843051	969.39875424937	599.440390604244	127.988250197392	1395.36052779515	843.128078558405	137.772882225897	1698.62342660512	315.40489134536	127	797.993097824418	647.203959118528	176.105399847623	1087.11298639451
283.206452485471	140.612318044933	563.49323951848	1388.32177494828	226.711729248123	1967.73799611606	680.578576199004	141	1335.89663399992	1036.31001829004	159.554667519964	1466.16544161449	956.119310424457	130	2194.59909500068	880.632940442804	148.170932971471	1275.2891492394	620.748245220328	128	1170.20107069181	1000.7601199948	171.774209448794	1394.49775978689	831.959275300241	141	1551.55380505571	1414.75639518442	186.729097244075	2137.13601329989	1259.63683234307	138.893817103856	2421.73863103304	654.413084282245	149.236211231033	971.457817344831	601.016095390973	127.995349747749	1401.90384868548	845.91456818879	137.850635647835	1707.2113097504	315.661283959429	127	800.155570732561	648.427644343432	176.197941885124	1091.2987059235
283.344129086228	140.638381261595	564.168844823692	1389.60877022864	226.75375450476	1969.66928567587	680.9236116487	141	1336.99026941334	1037.4915630276	159.660312069993	1468.0914849755	956.509620494931	130	2197.4607013	880.943265223558	148.203483779123	1277.04914427792	621.297904676003	128	1173.08189660185	1001.77398134622	171.856613122982	1397.2506492681	832.594749372837	141	1555.28997785783	1415.34432243107	186.789992671469	2140.59139843057	1259.88039954864	138.858194337653	2426.72990120777	654.424027518766	149.224209336535	972.765394446399	602.407706600968	127.998672777103	1407.07291996105	848.280304499033	137.900042771343	1713.54685158372	315.894415067434	127	801.84352170049	649.502048543571	176.272276819293	1094.52772063301
283.44268643418	140.652585169484	564.662401893925	1390.62241088784	226.829867094563	1971.21876183385	681.129223120735	141	1337.64329507668	1038.37242386796	159.755530911825	1469.37413007766	956.857835529424	130	2199.84615929644	881.180846695121	148.23728636204	1278.42417177091	621.862688022072	128	1175.65056845406	1002.69478482652	171.917770049098	1399.64764230335	833.189258212805	141	1558.27720676402	1415.79862397882	186.824429845448	2143.31308513113	1260.02624421324	138.824945695083	2429.88230233257	654.336799819415	149.207265107301	973.299697777355	603.588014545993	128	1410.70378927312	850.178475735161	137.916987000576	1717.42452512126	316.103274458576	127	802.98858702375	650.415689393137	176.321689505022	1096.71869715092
