Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light	Light
Optode1-730nm	Optode1-Ambient	Optode1-850nm	Optode2-730nm	Optode2-Ambient	Optode2-850nm	Optode3-730nm	Optode3-Ambient	Optode3-850nm	Optode4-730nm	Optode4-Ambient	Optode4-850nm	Optode5-730nm	Optode5-Ambient	Optode5-850nm	Optode6-730nm	Optode6-Ambient	Optode6-850nm	Optode7-730nm	Optode7-Ambient	Optode7-850nm	Optode8-730nm	Optode8-Ambient	Optode8-850nm	Optode9-730nm	Optode9-Ambient	Optode9-850nm	Optode10-730nm	Optode10-Ambient	Optode10-850nm	Optode11-730nm	Optode11-Ambient	Optode11-850nm	Optode12-730nm	Optode12-Ambient	Optode12-850nm	Optode13-730nm	Optode13-Ambient	Optode13-850nm	Optode14-730nm	Optode14-Ambient	Optode14-850nm	Optode15-730nm	Optode15-Ambient	Optode15-850nm	Optode16-730nm	Optode16-Ambient	Optode16-850nm
830.284870148815	160.005977475148	1419.34064875897	1374.06909114414	264.364523227631	2039.5919587772	896.668161450469	197.004650252251	1615.22458081917	1448.63891376598	161	2054.49520148503	1036.0546936827	186.351617018123	1957.04324020483	1196.64917919613	150	1860.85228913224	1001.40058353514	149.269749256314	1967.12097068251	1235.17434418505	202.005977475148	2005.85551146775	821.929315407154	163.082403674188	1373.88356554946	1794.80027034687	217.695940348791	2727.53190069917	1056.06304249787	218.757097274908	1884.8083033472	1383.23715863625	146.094153476797	1950.45168319586	916.780661540169	207.025106444853	2016.56439557552	1351.98155194261	134.922443019025	2595.25116537761	890.524766558447	150	2056.54153268122	1047.99526190045	154.719828163974	1984.86064909028
830.703487204234	160.005977475148	1419.2556959682	1374.97300156798	264.361461696999	2040.33199547199	897.090808313243	197.001327222897	1615.70077756112	1449.21085292446	161	2054.85216813106	1036.29350089931	186.340214948927	1957.49000138571	1196.79797142485	150	1861.01350870701	1001.99427081166	149.225007502684	1968.15826145031	1235.34165500204	202.001327222897	2006.3642048547	821.94460291163	163.101082211157	1372.78648255655	1795.09404897286	217.679104712785	2726.38976689062	1056.18818181016	218.761508386973	1883.50079985194	1383.37466765198	146.124861433113	1949.03412638031	916.980190681098	207.011749802608	2015.83699157516	1352.2886413014	134.88074007835	2594.22904636283	890.889951341601	150	2056.07225546473	1048.3046206892	154.669607767321	1984.24555740498
831.107328558493	160.011749802608	1419.15099741811	1375.80209888449	264.349043244798	2040.98816765891	897.484638772288	197	1616.11192028334	1449.46420790284	160.998672777103	2054.63516844158	1036.49461176263	186.322837442411	1957.62922192409	1196.80058953714	149.998672777103	1860.66658378962	1002.49363704047	149.186816525378	1968.81294374679	1235.44115216371	202	2006.47456449359	822.077601804859	163.113897378801	1371.70037856351	1795.49654593767	217.655226236595	2725.05256395448	1056.38356790203	218.757635670648	1882.15688840166	1383.50465820209	146.15462082999	1947.31744247735	917.17046367013	207.004650252251	2015.02810023975	1352.53070240113	134.82843764055	2592.91318647394	891.21037449949	150	2055.47913591921	1048.67510232913	154.620655883724	1983.71761476133
831.478078143597	160.023779221956	1419.02331496773	1376.54202324288	264.330392232679	2041.54958718463	897.836946794686	197.001327222897	1616.4231935685	1449.40901499659	160.995349747749	2053.88893601832	1036.63995759509	186.301418584098	1957.3863263056	1196.6572951408	149.995349747749	1859.7989610348	1002.887848927	149.158656149943	1968.99609221315	1235.4685296254	202	2006.14185721742	822.32165857624	163.118459717673	1370.65501874739	1796.00358920303	217.629504859443	2723.56997526578	1056.64229306179	218.748052490494	1880.81190073163	1383.63263593042	146.179616643789	1945.39405629594	917.322495316062	207.001327222897	2014.18829600777	1352.6595848653	134.767822189035	2591.39804484104	891.462453873697	150	2054.84271087111	1049.06574361256	154.578708599781	1983.32659914365
831.80904952173	160.04072345119	1418.88992331411	1377.19409255261	264.310472707504	2042.02693093496	898.141016379487	197.004650252251	1616.62179312021	1449.09925660196	160.988250197392	2052.73510840578	1036.72035373578	186.280171836025	1956.762886511	1196.39308345296	149.988250197392	1858.50091060253	1003.17384847628	149.141261487972	1968.69408060823	1235.43087998889	202	2005.41322238641	822.667107966406	163.113897378801	1369.68962683401	1796.61658209354	217.606782740527	2722.03347298123	1056.95429704647	218.736992260808	1879.51228285773	1383.78203097064	146.196301052989	1943.38931793699	917.417870946923	207	2013.37371322931	1352.65389875568	134.702450657458	2589.8124997181	891.63610280831	150	2054.25728154633	1049.44262048343	154.548627993617	1983.12194210429
832.097859354291	160.061156926116	1418.76747605104	1377.76187147352	264.294661959978	2042.42492941217	898.392195494694	197.011749802608	1616.70657388598	1448.61255954485	160.976220778044	2051.32988107502	1036.73520734704	186.261151459547	1955.84294098151	1196.04796544108	149.976220778044	1856.9512695424	1003.36256351358	149.131624656556	1967.99127299673	1235.34719632863	202	2004.42206882955	823.104318241895	163.101082211157	1368.85886999579	1797.33965677086	217.589787025955	2720.57613946112	1057.30991104387	218.727463626711	1878.32523205076	1383.99054023598	146.202164422313	1941.45502842614	917.452684911542	207	2012.63241482089	1352.51591066606	134.638114062708	2588.26616848809	891.737148191588	150	2053.80344937216	1049.78037954789	154.534511795521	1983.11713455255
832.340422227103	160.082403674188	1418.67121657495	1378.24358288011	264.287743595014	2042.74435495203	898.586310936776	197.023779221956	1616.69652597987	1448.02363604157	160.95927654881	2049.83908959361	1036.69949572873	186.246773762729	1954.7976462179	1195.67216628508	149.95927654881	1855.39886045556	1003.49095818661	149.125764415718	1967.09466474246	1235.24538795277	202.001327222897	2003.37690695831	823.620715153118	163.083730897085	1368.22753396862	1798.17318517062	217.578558414008	2719.35277480878	1057.7015326081	218.720364076354	1877.34008187187	1384.30323644977	146.196301052989	1939.7577836834	917.439387218547	207.001327222897	2012.00451266422	1352.26927992791	134.58205782158	2586.8306310726	891.786360840052	150	2053.53805095642	1050.05881991157	154.538783314741	1983.27808851566
832.531765787303	160.101082211157	1418.61448257665	1378.63014189395	264.29334233713	2042.97962766407	898.727453759086	197.04072345119	1616.64162665416	1447.39572579889	160.938843073884	2048.40938282393	1036.6488219296	186.237807552701	1953.85886403518	1195.3217143291	149.938843073884	1854.12624977384	1003.63287915721	149.121202076845	1966.32069803139	1235.16504143525	202.005977475148	2002.52889958716	824.203518074869	163.065807178367	1367.86802785515	1799.12146862832	217.572306884342	2718.54362441191	1058.13383312601	218.714540261749	1876.67212275402	1384.77791541527	146.179616643789	1938.48705376117	917.408609704084	207.004650252251	2011.52330381897	1351.95612877459	134.541678629033	2585.53380199889	891.816556879911	150	2053.49109907233	1050.26382196473	154.561598154209	1983.52632718898
832.666757028628	160.1138973788	1418.62037440105	1378.90777366355	264.313609595718	2043.13630749432	898.830619104795	197.061156926116	1616.63420858588	1446.7728312144	160.917596325812	2047.16789819795	1036.63876886314	186.236291754928	1953.29398603671	1195.05617861412	149.917596325812	1853.41209033204	1003.90030036767	149.118809488912	1966.06481416078	1235.15586780021	202.017727277756	2002.13995619752	824.840574201019	163.053800476695	1367.85430220983	1800.19348360352	217.569745914147	2718.34093173641	1058.62374222034	218.708656262201	1876.45454316623	1385.47165354974	146.15462082999	1937.8531594478	917.405078705343	207.011749802608	2011.23507624443	1351.6391938537	134.523000092065	2584.40695445402	891.871365075971	150	2053.68629168298	1050.3934645784	154.600736358548	1983.78004752354
