Subject,Block,Condition,Optode,NonFiniteSampleCount,NonPositiveSampleCount,BaselineCV730,BaselineCV850,AmbientToSignalRatio,AmbientCorrelation730,AmbientCorrelation850,MotionCandidateFraction,MathematicallyValidChannel
4,9,2,5,0,0,0.00107512425516069,0.00165748904434726,0.0729270707507145,-0.506719766608459,-0.413518610557457,0,1
4,9,2,6,0,0,0.00120713099945301,0.00207382133877657,0.109441447096121,0.795701608555836,0.880860761322702,0,1
4,9,2,7,0,0,0.00423299778318903,0.00755764167233351,0.140957628489177,0.417936855888756,0.239691709425006,0,1
4,9,2,8,0,0,0.0011378209458322,0.00140330315173432,0.119028982972924,0.878190793844337,0.831286440882578,0,1
4,9,2,9,0,0,0.00160356877401113,0.002019705219804,0.114582297782104,0.0249234324819596,0.180571489697346,0,1
4,9,2,10,0,0,0.00162792231510183,0.00148905276586222,0.0992358495736394,0.761720106009114,0.776967031547445,0,1
4,9,2,11,0,0,0.00154178875837956,0.00181930979512553,0.0754151619274717,-0.289307592711417,-0.112464315360354,0,1
4,9,2,12,0,0,0.00165583838362833,0.00150668636018372,0.153616165730038,0.841291208775839,0.478575259267112,0,1
4,9,2,13,0,0,0.00244832687853277,0.00233647798753886,0.126468907341213,0.681993854777422,0.705776886854842,0,1
4,9,2,14,0,0,0.0052397030687416,0.00362544867680474,0.0961472481377803,0.574388549659948,0.503691957761882,0,1
4,9,2,15,0,0,0.000252841017761146,0.00139727164595711,0.206829947640943,-0.178127536182927,-0.0422391516877161,0,1
4,9,2,16,0,0,0.00296606634326753,0.00237754551799417,0.203586203030349,0.685205434126739,0.754247697654228,0,1
4,10,3,1,0,0,0.00180189781961384,0.00490275652184978,0.328520668096025,0.279279675117967,0.363469837379717,0,1
4,10,3,2,0,0,0.00327364531758222,0.00382610020302063,0.136216012430818,0.729632720060952,0.572004205490469,0,1
4,10,3,3,0,0,0.00196093117105737,0.00401189233805754,0.141708224981599,-0.339059533268078,-0.362864427344851,0,1
4,10,3,4,0,0,0.00381853021844721,0.00537411478371309,0.128657780461848,-0.243919504035299,-0.186013933982062,0,1
4,10,3,5,0,0,0.00188526742248691,0.00618403961443325,0.079254374762974,-0.121117219328874,0.0834059676867306,0,1
4,10,3,6,0,0,0.00222282846221784,0.00736251596090656,0.128162650142763,0.0904613070948304,0.0540119292025765,0.0775193798449612,1
4,10,3,7,0,0,0.00290610982599942,0.0094790159392528,0.141184792528079,0.22754619974212,0.0681755419260548,0,1
4,10,3,8,0,0,0.00358041754830668,0.00827461248282909,0.135238161366491,-0.874233822886284,-0.836360396548007,0.0310077519379845,1
4,10,3,9,0,0,0.00271977812592925,0.00955496078257185,0.117059961235896,0.0580135469731559,0.425169830055231,0,1
4,10,3,10,0,0,0.00240624032472333,0.00722328571432639,0.10177729695502,-0.884430185567036,-0.28499744932022,0,1
4,10,3,11,0,0,0.00173210661401637,0.00988378134672402,0.0747667664381439,0.616485108310625,-0.012928927872857,0,1
4,10,3,12,0,0,0.00156871689544021,0.00798308194424372,0.170095735076804,-0.613322997416993,-0.518414502990886,0.0930232558139535,1
4,10,3,13,0,0,0.0078782793489242,0.0144464739454902,0.11805014504422,0.0478637620624529,-0.147888825246031,0.0775193798449612,1
4,10,3,14,0,0,0.0103154311946832,0.0160218961764474,0.0982973448181464,-0.629745674306759,-0.606401180258978,0.13953488372093,1
4,10,3,15,0,0,0.00250948022683118,0.00830586438390781,0.201799869158355,0.246095590680002,0.281853826927023,0.10077519379845,1
4,10,3,16,0,0,0.00598865038548646,0.0122780188616179,0.194122350763971,0.664261310869565,0.42405997318887,0.10077519379845,1
4,11,3,1,0,0,0.000795932743868803,0.00338547317516098,0.319877373062923,-0.294409292961956,0.262752426460966,0,1
4,11,3,2,0,0,0.00267640495189624,0.00326271649064121,0.135001281817418,0.706449460023383,0.68818507636087,0,1
4,11,3,3,0,0,0.000672951076620118,0.00254337011667001,0.14362107104914,-0.389362190206999,0.339873893430144,0,1
4,11,3,4,0,0,0.000773285505531549,0.00145343753457941,0.131662543642715,-0.507715600849092,0.529275224498116,0,1
4,11,3,5,0,0,0.000473886144605046,0.000689473568397476,0.0740268214756126,-0.688134765578719,0.0240624366498567,0,1
4,11,3,6,0,0,0.000281131713770844,0.00084835584915962,0.111801813129817,-0.685141962599402,0.241748161365036,0,1
4,11,3,7,0,0,0.00553511627394832,0.00213340438326555,0.14420935323243,-0.432911503563557,-0.392545659450078,0,1
4,11,3,8,0,0,0.00113854904675148,0.00054423557706217,0.121293739927101,-0.389224162229518,0.642297192141597,0,1
4,11,3,9,0,0,0.00292009959953229,0.00180688854876179,0.11607978456049,-0.561155485442971,-0.483292595767851,0,1
4,11,3,10,0,0,0.00225112392339531,0.00287020384568757,0.100527922339866,-0.128271278671077,0.726571272075811,0,1
4,11,3,11,0,0,0.000892063927423267,0.000159272543705093,0.076485036111726,-0.273329951997114,-0.492349919498341,0,1
4,11,3,12,0,0,0.000913192620492538,0.00135565515212881,0.156231471419875,-0.294398793813955,0.556108066019198,0,1
4,11,3,13,0,0,0.00233783951669536,0.00404085468910142,0.121158095268519,-0.040049881293537,-0.211271794320939,0,1
4,11,3,14,0,0,0.000441965248525453,0.000697664111669762,0.0956540674870274,0.63977983358309,0.694951704127562,0,1
4,11,3,15,0,0,0.000377548974443885,0.00230275681360701,0.200309129383253,0.37974381898131,0.334823671213682,0,1
4,11,3,16,0,0,0.000957826280119958,0.00244339843654183,0.199974950720335,0.376261886003494,0.738936546563133,0,1
4,12,3,1,0,0,0.000195701118272785,0.0022641876604327,0.318310125389473,-0.139242976314932,0.453727472564221,0,1
4,12,3,2,0,0,0.00153874770110149,0.00534850649450196,0.143567284841967,0.458445371025666,-0.00766404713818849,0,1
4,12,3,3,0,0,0.00164551861725478,0.00458199746532461,0.143188542813221,-0.172697398499082,0.139838428976433,0,1
4,12,3,4,0,0,0.00190347817971583,0.0052325756190847,0.130776782349593,-0.84071227775232,-0.687216408255524,0,1
4,12,3,5,0,0,0.000771741762785899,0.0038383376501288,0.0720111026504888,0.380776906550442,0.169925427666721,0,1
4,12,3,6,0,0,0.00292329596384399,0.00679214783703116,0.107586931335571,-0.84609891625669,-0.700634575280571,0,1
4,12,3,7,0,0,0.00600602882385853,0.00504925579590859,0.13966956349656,-0.395340194671847,-0.402623147698228,0,1
4,12,3,8,0,0,0.00113551554986586,0.00435167191415389,0.118770614661293,-0.756978244946223,-0.555653482940222,0,1
4,12,3,9,0,0,0.00224948796923514,0.00292095244007524,0.113937205714068,0.190517195565334,0.00811512814872969,0,1
4,12,3,10,0,0,0.00116261110505184,0.00309603973043782,0.100572117978357,-0.724200069363663,-0.48068152040122,0,1
4,12,3,11,0,0,0.000579573773717626,0.00328782082606102,0.0761184917879265,0.0693843568185954,-0.0983121325724369,0,1
4,12,3,12,0,0,0.00307231476466947,0.00611754956193641,0.156592395840377,0.402822444636667,0.0558363023005714,0,1
4,12,3,13,0,0,0.00158549771246751,0.00330280827806233,0.126591378262098,-0.470342017730322,-0.465208607671772,0,1
4,12,3,14,0,0,0.00127493490136687,0.00386482168422489,0.0984102709131433,-0.76931006369506,-0.678538384371331,0,1
4,12,3,15,0,0,0.000569956831626989,0.00289614745766483,0.208750789350959,0.188287795329029,0.299440928489825,0,1
4,12,3,16,0,0,0.00127294157416904,0.00327393383260677,0.209528254793188,-0.817084525798112,-0.563985276303884,0,1
5,4,1,1,0,0,0.000493915309801769,0.00144899729979228,0.195682680163686,-0.0374988915534654,-0.108024025076193,0,1
5,4,1,2,0,0,0.000944796464305589,0.0015173418142769,0.225219056860863,0.713512029107795,-0.450534714703866,0,1
5,4,1,3,0,0,0.000695163220047949,0.00100119297773312,0.19942231324864,0.341219681069073,-0.301805690433551,0,1
5,4,1,4,0,0,0.000830586272715535,0.00117320863033052,0.11162974140456,-0.0679907291360122,-0.749323472087461,0,1
5,4,1,5,0,0,0.00061150329754194,0.000811185079958431,0.0836168857532491,0.167637559025788,0.170824725980579,0,1
5,4,1,6,0,0,0.0014086230175012,0.000949867247949937,0.110365067640315,-0.419703531154242,-0.554865040044201,0,1
5,4,1,7,0,0,0.00255862714263193,0.00174701649926327,0.221903180404846,0.367784248469459,-0.0727873586739488,0,1
5,4,1,8,0,0,0.00133288731722676,0.000666378475010944,0.119345025727896,0.0994958775131119,0.0960948570869988,0,1
5,4,1,9,0,0,0.00117957385623649,0.00168670275681264,0.191249678451319,0.360019736439464,0.402238716901421,0,1
5,4,1,10,0,0,0.00103888105224154,0.00175676755682483,0.162561495152634,-0.161930249249605,-0.413683367160541,0,1
5,4,1,11,0,0,0.0022101860142536,0.00256063702306628,0.117822269346213,0.585076104527345,-0.0476615997582835,0,1
5,4,1,12,0,0,0.000681337497486516,0.00118106676063369,0.100504984126686,-0.492706713746919,-0.541601142682428,0,1
5,4,1,13,0,0,0.000783679100400814,0.000981378720522884,0.117268751854308,0.831387632619563,-0.0741998091344205,0,1
5,4,1,14,0,0,0.000713192716381591,0.00106336488964039,0.0766802724617018,0.343883781341271,-0.287558824545749,0,1
5,4,1,15,0,0,0.00124264284307277,0.00169845396087974,0.173325950775255,0.67021404535929,-0.257786474212482,0,1
5,4,1,16,0,0,0.000756865669682935,0.00137004840618285,0.0966173998641494,0.430991192861909,0.00812888847009317,0,1
5,5,1,1,0,0,0.00100528555673011,0.00178479201768393,0.2012292863007,0.132584798173547,0.249447204117409,0,1
5,5,1,2,0,0,0.000703415096274657,0.000854558509966737,0.23991802849263,0.778253485371215,0.269128547207762,0,1
5,5,1,3,0,0,0.000900780884385258,0.0016285539995865,0.20792498242706,0.319909018839189,0.24972416320564,0,1
5,5,1,4,0,0,0.00110564546302995,0.00167106390594924,0.116387309722578,0.469037479955324,0.32925617728369,0,1
5,5,1,5,0,0,0.00112771808556064,0.00202102614618675,0.0852066574691551,0.374873703886689,0.214364857262404,0,1
5,5,1,6,0,0,0.00197090093277914,0.00286441336949767,0.112937956473388,0.618992557642367,0.355409856745013,0,1
5,5,1,7,0,0,0.00114054546217629,0.00176511516509846,0.225492830208671,0.733130467568478,0.593943410757977,0,1
5,5,1,8,0,0,0.00309451652452724,0.00493346056411241,0.125781840272204,0.673678474320937,0.399145647704999,0,1
5,5,1,9,0,0,0.000967104971124987,0.00158681297371038,0.194672552240317,0.490358606156183,0.458363177806533,0,1
5,5,1,10,0,0,0.00177489950839212,0.0028144428637806,0.168824813671813,0.574521189740696,0.516772054371077,0,1
5,5,1,11,0,0,0.000889178920722294,0.00151566974908443,0.120405738086365,0.0617383553003841,0.247718088023058,0,1
5,5,1,12,0,0,0.00153584320490492,0.0021492431768243,0.102656863081806,0.326652578969113,0.357318372732207,0,1
5,5,1,13,0,0,0.00149649893189869,0.00189222536168112,0.121887149952745,0.247401230654889,0.217971754867993,0,1
5,5,1,14,0,0,0.00131903800833818,0.00174328144793668,0.0793825553146665,0.515796968473269,0.401830208804938,0,1
5,5,1,15,0,0,0.00160467410103891,0.0033281770976532,0.17979101761095,0.558599485991207,0.4428426892262,0,1
5,5,1,16,0,0,0.000575080690055479,0.00165236382656875,0.0997974033903572,-0.227317133936389,-0.403883986985139,0,1
5,6,1,1,0,0,0.00361214138651609,0.00415743653439575,0.202285121945227,0.353284091586015,0.0503394617720795,0,1
5,6,1,2,0,0,0.000723949985453057,0.000686934372405288,0.252916120255371,0.906095831467536,0.627798408003959,0,1
5,6,1,3,0,0,0.00269629421492334,0.00285668665883859,0.211274180716885,-0.154428504059723,-0.252083630986039,0,1
5,6,1,4,0,0,0.00363977757882344,0.00250936304638716,0.116634793418084,-0.299134810864045,-0.145681749963308,0,1
5,6,1,5,0,0,0.000925058952459303,0.00214146214081202,0.0856960036727372,-0.621798716139412,-0.670802428729034,0,1
5,6,1,6,0,0,0.0039585139916032,0.00491037811906806,0.111814149437177,-0.367546184528868,-0.452514758350374,0,1
5,6,1,7,0,0,0.00163756207960447,0.00128547669382844,0.225925583221744,-0.686559364838248,-0.56911363354808,0,1
5,6,1,8,0,0,0.00411467959370561,0.00576585993049468,0.129250048706152,-0.390493690997271,-0.519030128729301,0,1
5,6,1,9,0,0,0.00114152415513405,0.00225913865761569,0.20051326468397,0.236237408353027,-0.40793173742202,0,1
5,6,1,10,0,0,0.00149835421588039,0.00265928712082867,0.173037270905526,0.186810298991231,-0.44238292872442,0,1
5,6,1,11,0,0,0.00117731121085373,8.30146614489583e-05,0.122993537107567,-0.246198543064942,-0.742110286388741,0,1
5,6,1,12,0,0,0.0012030975339677,0.00208470472308762,0.104587986899249,-0.287642817594897,-0.479824256832432,0,1
5,6,1,13,0,0,0.000713887605543669,0.00150895755690914,0.125289097290914,-0.098820571836036,-0.609767190146097,0,1
5,6,1,14,0,0,0.00193249392204565,0.0022787329357904,0.0819409141834351,-0.719407616394151,-0.757937030528869,0,1
5,6,1,15,0,0,0.0010286975661725,0.00166982793371192,0.179390955719478,0.376049041556131,-0.6026563835872,0,1
5,6,1,16,0,0,0.000889593734299836,0.000933254996381726,0.102494946613746,-0.709061593398771,-0.627546434724666,0,1
5,7,2,1,0,0,0.00315436306721978,0.00524315873561572,0.200837476268129,0.135248843946929,0.28677878268919,0,1
5,7,2,2,0,0,0.00237080633688862,0.00234591854524547,0.234241079651421,0.44716058163603,0.962182391599966,0,1
5,7,2,3,0,0,0.0022027287096447,0.00277923117906026,0.203900330381299,0.359431886037253,0.582131533345157,0,1
5,7,2,4,0,0,0.00295951003109749,0.00323391025689363,0.114692799425191,0.0640191286407246,0.72642914132977,0,1
5,7,2,5,0,0,0.00181792598825491,0.00273092713302471,0.0844909811396903,0.552071273427708,0.559653859291012,0,1
5,7,2,6,0,0,0.00525865578066779,0.0077148866817893,0.11323848010147,0.482719991153505,0.668038958001473,0,1
5,7,2,7,0,0,0.00162798830079509,0.00290597522461778,0.226100071718622,0.363030443763098,0.406742620532907,0,1
5,7,2,8,0,0,0.00668211286215083,0.0107957816358238,0.124333360833498,0.70375053313814,0.844644327888469,0.0390625,1
5,7,2,9,0,0,0.00217012063305323,0.00323619968092859,0.192922884709812,0.0619350535141064,0.117721204421503,0,1
5,7,2,10,0,0,0.00359536684544233,0.00665678772632828,0.168723785690443,0.786676380983683,0.841561452533417,0,1
5,7,2,11,0,0,0.00206176183922478,0.00268598998214565,0.118920687288585,0.726373536211184,0.832792669306507,0,1
5,7,2,12,0,0,0.0034146321964786,0.0063902452094964,0.103329357666256,0.226850626830372,0.852853413985386,0,1
5,7,2,13,0,0,0.00256046474754601,0.00433185482920284,0.122818829343717,0.330192034436115,0.808848820926779,0,1
5,7,2,14,0,0,0.00353602969233745,0.00705328958706059,0.0801303468167879,-0.180024657296608,0.115470029224408,0,1
5,7,2,15,0,0,0.00199160549724742,0.00390956087713566,0.184482362197562,-0.765492720817447,-0.605634303780527,0,1
5,7,2,16,0,0,0.00214165468267945,0.00455921591426493,0.101368627917455,-0.0276826486677945,0.46972801617329,0,1
5,8,2,1,0,0,0.00137904413255396,0.00165033047105947,0.202494304644586,0.454900005168861,-0.0471279059770779,0,1
5,8,2,2,0,0,0.00147183254791011,0.00135967992215773,0.26457939902387,0.848538253950831,0.312116272598001,0,1
5,8,2,3,0,0,0.00103392656126612,0.00143733649159398,0.211057901945707,0.580076017154951,-0.122767146288564,0,1
5,8,2,4,0,0,0.00126633441919127,0.00130064312266611,0.120370749343766,0.44634380844984,-0.268873275959123,0,1
5,8,2,5,0,0,0.00110415915385276,0.00267751019238778,0.0864232576369598,0.56403703885476,0.241096262807356,0,1
5,8,2,6,0,0,0.00153493732745308,0.00265949968482739,0.116984791312109,0.102554334712405,-0.466937767074728,0,1
5,8,2,7,0,0,0.00126095202106984,0.00259895812803283,0.227632135987084,0.334289675466895,0.0100173543725804,0,1
5,8,2,8,0,0,0.00305829704448783,0.00624640097797048,0.132712784970446,-0.269462158932319,-0.4176178066212,0,1
5,8,2,9,0,0,0.00135420817035547,0.00242247546214479,0.19724464253623,0.0204685802051713,-0.475489650306584,0,1
5,8,2,10,0,0,0.0020968570202659,0.0041871003728317,0.176825148317034,-0.209855712093362,-0.508691100178482,0,1
5,8,2,11,0,0,0.000722819999865881,0.00169459438835262,0.125284450159418,0.1763836201389,-0.5298315756864,0,1
5,8,2,12,0,0,0.00180691630632627,0.00345013944586899,0.105319612235726,-0.311426474507743,-0.628606124498443,0,1
5,8,2,13,0,0,0.000994100265257597,0.00291473694217162,0.12836129037154,0.0238001437939757,-0.547705822290635,0,1
5,8,2,14,0,0,0.00121043588809405,0.00277768956000421,0.0821982261139873,0.419943867678476,-0.190121639719761,0,1
5,8,2,15,0,0,0.0012238043681075,0.00130209646680629,0.189138966690075,0.76512284568393,0.184738266140543,0,1
5,8,2,16,0,0,0.00165408272192085,0.00238462470402843,0.102008002401243,0.341363609560072,-0.541734917451142,0,1
5,9,2,1,0,0,0.000849901227989642,0.0042638884927521,0.201746247833973,0.38823725670685,0.163876283563162,0,1
5,9,2,2,0,0,0.00063313844796265,0.0026303868657114,0.239724266085047,0.891786390750812,0.778206348554516,0,1
5,9,2,3,0,0,0.000921051358811269,0.00480639815921067,0.210209191120557,0.762965705961515,0.390933809903016,0,1
5,9,2,4,0,0,0.000908034538200075,0.00408902238134858,0.114873889634192,0.554444093879426,0.646590923301661,0,1
5,9,2,5,0,0,0.00187847289799057,0.00294610742603773,0.0853402506091232,-0.00955550346705102,-0.0674919085513579,0,1
5,9,2,6,0,0,0.00389031493029356,0.00566286041448091,0.110500621624367,-0.378636836168193,-0.287483449127411,0,1
5,9,2,7,0,0,0.00107858489604268,0.00168272617656148,0.228270280875078,-0.336247775023,-0.373429628288704,0,1
5,9,2,8,0,0,0.00473902670920249,0.00680147102921956,0.128044504307904,-0.217310639641591,-0.280115621474728,0,1
5,9,2,9,0,0,0.00154309393815505,0.00287915108662016,0.200986968074339,-0.161662125564413,-0.31998203072254,0,1
5,9,2,10,0,0,0.0020731614486989,0.00417269155939577,0.172749529320566,-0.0226195742758843,-0.369586999160688,0,1
5,9,2,11,0,0,0.00113910266782796,0.00109487266065308,0.12165970458811,0.655557220338261,0.226131851434155,0,1
5,9,2,12,0,0,0.00168475724764172,0.00324156103584717,0.1058186968898,-0.516849146478365,-0.512978747170935,0,1
5,9,2,13,0,0,0.00270062270901795,0.0029330983420076,0.126063792157344,-0.854851371070225,-0.915857817787514,0,1
5,9,2,14,0,0,0.00287262785870671,0.00398880948045455,0.082288608527046,-0.798488991660856,-0.774310426966683,0,1
5,9,2,15,0,0,0.00240143275455047,0.00270012855235306,0.177599318796345,-0.826453648089475,-0.799007487656006,0,1
5,9,2,16,0,0,0.00197738574935942,0.00401730418770046,0.102020676378743,-0.61234378044446,0.00500255799236731,0,1
5,10,3,1,0,0,0.00252636339205904,0.0023073002128505,0.195426020503727,-0.294146932597354,0.122863094043286,0,1
5,10,3,2,0,0,0.000778914675430514,0.00159542487920535,0.237162388589731,0.988744181115952,0.814210273953841,0,1
5,10,3,3,0,0,0.00217502689224417,0.00214849702684584,0.201283876919912,0.357168458878925,0.17366194564147,0,1
5,10,3,4,0,0,0.00119351777917918,0.00060725715634278,0.113833435570457,0.813495055274456,0.562122106811789,0,1
5,10,3,5,0,0,0.000208792848554916,0.000821019218572657,0.0848277671567609,0.12211359115136,0.0712327331122754,0,1
5,10,3,6,0,0,0.000462385742579286,0.00148810531210845,0.113021234868342,0.773431228159304,0.510809461760237,0,1
5,10,3,7,0,0,0.00158876679750706,0.00405785942188219,0.223697411534554,-0.482847427915677,-0.379383685368102,0,1
5,10,3,8,0,0,0.0001445837839089,0.000460019728488478,0.120404077679222,0.745154899322231,0.574175670951478,0,1
5,10,3,9,0,0,0.00313722660164639,0.0032415017852643,0.191925639222741,-0.226033819572448,-0.257972867017701,0,1
5,10,3,10,0,0,0.000959452033461264,0.000669845038131471,0.166023210072562,0.483545544472468,0.280262344840549,0,1
5,10,3,11,0,0,0.00159195787326859,0.00122813755659635,0.122397487332741,-0.166887937440273,-0.408797323240824,0,1
5,10,3,12,0,0,0.00141174478107169,0.000977585625267031,0.10141979327179,0.180481526446149,0.168461749474144,0,1
5,10,3,13,0,0,0.00252392938521971,0.00370892961802366,0.117764725220896,0.0629021218150287,-0.168685025475695,0,1
5,10,3,14,0,0,0.00187740431098546,0.00234601061617428,0.0757421304433745,-0.0257751821801951,0.124207210749611,0,1
5,10,3,15,0,0,0.000773226491843084,0.00264988961000091,0.179643120396143,0.849707069887905,0.420885892654503,0,1
5,10,3,16,0,0,0.000600244759379412,0.000450091920631775,0.0966966063947245,0.469438715121784,0.5274972822161,0,1
5,11,3,1,0,0,0.00466746377667922,0.00668177996426334,0.201905280982977,0.0302401745929802,-0.0558162670102116,0,1
5,11,3,2,0,0,0.00442293687051303,0.00555690514080648,0.261760294142927,0.621233887164349,0.0266345141630039,0,1
5,11,3,3,0,0,0.00418586691636504,0.0063723517453058,0.21021640590057,-0.157862777088445,-0.220116626035031,0,1
5,11,3,4,0,0,0.00602106967301025,0.00766624099575965,0.119505017881917,0.327800569651144,-0.0327397201603278,0,1
5,11,3,5,0,0,0.00257149552895135,0.00444458774926198,0.0861288689165647,0.171485210024099,0.0607617660298749,0,1
5,11,3,6,0,0,0.00657748169053523,0.00933074325028767,0.115930563958041,-0.148412197620852,-0.169581334931334,0,1
5,11,3,7,0,0,0.00359321391853154,0.00734176108434003,0.227360277560819,0.058500329331247,-0.244702424858578,0,1
5,11,3,8,0,0,0.00865947066213153,0.0129618869303713,0.132705628061201,0.0606764440814114,0.142697379743573,0,1
5,11,3,9,0,0,0.0030644182172239,0.00616617994307805,0.197330042262093,0.350252282550976,0.353951068064731,0,1
5,11,3,10,0,0,0.00419747889410782,0.00797148765060224,0.17702078687572,0.36294287103477,0.251973883109359,0,1
5,11,3,11,0,0,0.00107408128791072,0.00324437534488592,0.124369197885068,0.00647569158676386,0.0901879939955871,0,1
5,11,3,12,0,0,0.00252972337176387,0.00565296765878934,0.105771933029961,0.161066349956602,0.0404251095681914,0,1
5,11,3,13,0,0,0.00264954580830734,0.00348927200276853,0.128004867221074,0.0501864388829292,0.071640266382369,0,1
5,11,3,14,0,0,0.00433187601328836,0.00647965245669498,0.082513575947226,0.090569072972673,-0.0136092808696497,0,1
5,11,3,15,0,0,0.00195837939593635,0.00308735340067888,0.186122723919476,0.26074803843651,-0.0822949217938013,0,1
5,11,3,16,0,0,0.00232765540849636,0.00467642199509177,0.103143262847586,-0.0992856877646412,0.076735677959128,0,1
5,12,3,1,0,0,0.00281103950379053,0.00380033052923306,0.202920573831179,-0.0823091063372143,0.217438419186641,0,1
5,12,3,2,0,0,0.00185243025677211,0.00220841427531354,0.267669636789631,0.692932695954006,0.321511913678865,0,1
5,12,3,3,0,0,0.00236375738113722,0.00342015368807806,0.214751340352303,0.153836939801878,0.228064919352942,0,1
5,12,3,4,0,0,0.00211663532317608,0.00171851485625944,0.120115718050343,0.246210767724008,0.0498260500280814,0,1
5,12,3,5,0,0,0.00256162318158053,0.00361876366563567,0.0873683246441721,-0.0217377472788367,-0.0236792887089909,0,1
5,12,3,6,0,0,0.00342462920314176,0.00460524369763738,0.116149647633338,0.153272445489232,0.0546538567132427,0,1
5,12,3,7,0,0,0.0031894313001849,0.00529701652757153,0.230093041744057,0.208481640638832,0.110079135811489,0,1
5,12,3,8,0,0,0.00453618547912573,0.0068933140729399,0.135630915557108,0.355088940553438,0.360941728282591,0,1
5,12,3,9,0,0,0.00169954747392603,0.00179495363620758,0.204028724569459,0.299888369635275,0.23498044290958,0,1
5,12,3,10,0,0,0.00189951160570683,0.00331677764445322,0.179175634345167,0.604494411383469,0.536229637756955,0,1
5,12,3,11,0,0,0.00105818767131192,0.000946146457025973,0.126507225827314,0.37329734233609,0.357934142300244,0,1
5,12,3,12,0,0,0.00214740643191219,0.00338042456959243,0.107497619315487,0.168931727385806,0.324948520718432,0,1
5,12,3,13,0,0,0.00251315829518732,0.00319294263997068,0.130648018319153,0.195063309718415,0.091929406865216,0,1
5,12,3,14,0,0,0.00242392153573682,0.00354247351701906,0.0842954225874257,0.0965506875854793,-0.0635624421215424,0,1
5,12,3,15,0,0,0.00195500021013013,0.00278891252874873,0.18860475347656,0.333488473767118,-0.127664431203865,0,1
5,12,3,16,0,0,0.000408811800112344,0.00030332527980043,0.105223654888102,0.30943575137334,-0.557769288775594,0,1
6,4,1,1,0,0,0.00168903168377399,0.00290265252207993,0.141166174369076,-0.275103698926848,-0.216172646795922,0,1
6,4,1,2,0,0,0.00219879572131748,0.00397083583326308,0.16022839210939,-0.163528313263471,-0.102537347971675,0,1
6,4,1,3,0,0,0.00175607774934536,0.00295526432287753,0.148223033725594,-0.522390774178597,-0.466348884426777,0,1
6,4,1,4,0,0,0.00142168906929054,0.00249930714509594,0.0949853724482631,0.523973739732304,0.524325690477452,0,1
6,4,1,5,0,0,0.00126533665184565,0.00212201760839456,0.127408456967993,-0.661660512754255,-0.6591193504992,0,1
6,4,1,6,0,0,0.00098076099767978,0.00199152514861522,0.0998876554876608,0.551438103239687,0.562033451781239,0,1
6,4,1,7,0,0,0.00191934095217142,0.00325020897219345,0.109319216428713,-0.7914101318046,-0.7058417767029,0,1
6,4,1,8,0,0,0.00100858224839171,0.00163883005025799,0.131191138112939,-0.681066627904713,-0.69261239217397,0,1
6,4,1,9,0,0,0.00234822228257132,0.00412470310944326,0.145223942927922,-0.479296261380432,-0.551784456944742,0,1
6,4,1,10,0,0,0.00138383343116012,0.00300897476875831,0.0976258323112074,-0.568518696096566,-0.562764728533303,0,1
6,4,1,11,0,0,0.00132258008392488,0.00234629170039595,0.145314916226605,-0.431095610783425,-0.55862497287276,0,1
6,4,1,12,0,0,0.0022268507294786,0.00429699747078548,0.0857730392309051,-0.289037516914936,-0.228408530731778,0,1
6,4,1,13,0,0,0.00156310142111803,0.00182988686114522,0.131411747426988,0.129825727962899,-0.28226093429422,0,1
6,4,1,14,0,0,0.00321566393725679,0.00415644842274757,0.0637429107550131,-0.220003513397366,-0.196708591787348,0,1
6,4,1,15,0,0,0.00165531539552366,0.00218243307594977,0.0969649670182046,-0.280649527169077,-0.567179995490557,0,1
6,4,1,16,0,0,0.000880895630155767,0.0019834124949323,0.0981232650828969,-0.507184942543668,-0.397321545929388,0,1
6,5,1,1,0,0,0.000537278294041119,0.000949380197338911,0.142311712564142,0.696687652243995,0.733875980197086,0,1
6,5,1,2,0,0,0.000181661317976278,0.000657750982070589,0.155926782353794,0.709327234865379,0.720785674105699,0,1
6,5,1,3,0,0,0.000570361968178009,0.000832855948400971,0.156075009494865,0.628870191232803,0.683082001783584,0,1
6,5,1,4,0,0,0.00113908895737795,0.00134653279181745,0.0928319303231518,0.614696874090443,0.679488820673908,0,1
6,5,1,5,0,0,0.000534414859277812,0.000292712665515454,0.125471159838754,0.47736774581555,0.509826025491559,0,1
6,5,1,6,0,0,0.000768867594197626,0.00131611256461947,0.0991080642240195,0.678900894400612,0.679360582297858,0,1
6,5,1,7,0,0,0.000196911871185034,0.000368259659831282,0.101945460741877,0.628942980508609,0.742304988834585,0,1
6,5,1,8,0,0,0.000569885798579947,0.00185076771361236,0.125698907484361,0.573765944320712,0.483062867752344,0,1
6,5,1,9,0,0,0.00157796287127026,0.00149305240355342,0.148793749528834,0.817830940926853,0.874064093813917,0,1
6,5,1,10,0,0,0.000887102892303221,0.00191137546543177,0.0967862446708784,0.619540003275416,0.433736799226087,0,1
6,5,1,11,0,0,0.000161760735844831,0.00095232225495858,0.148603197543464,0.65614859023507,-0.00400183536185248,0,1
6,5,1,12,0,0,0.000567974444043817,0.00166230294321182,0.0879435524934829,0.674138813309886,0.721379061579284,0,1
6,5,1,13,0,0,0.000814229842705964,0.00159756703095958,0.140222872919474,0.322500101509353,0.337898481965946,0,1
